,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
HTRA1,4.839654,-0.017025908,-0.03623285,3.214612,6.389019,-0.045910835,8.076472,-0.003957896,2.5144029,-0.04476961,5.7774544,4.935172,-0.07615969,2.1069245,-0.07443504,-0.08241966
VILL,5.1237855,-0.013079562,-0.02979766,1.9390931,5.41197,-0.038014118,7.8505874,0.2725106,2.140421,-0.029203894,4.11621,3.9019804,-0.06187943,2.0287855,-0.06920721,-0.08475723
BRWD1,4.461122,-0.015427873,-0.036451645,2.5124698,5.763386,-0.042870834,7.7519627,0.036582142,2.3472474,-0.036068585,5.862609,4.3669963,-0.07830911,2.433673,-0.06857814,-0.07565349
GM15459,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
MT2,4.7854333,-0.016702963,-0.035488706,3.1899402,6.340188,-0.045545872,7.988666,-0.004040597,2.4939024,-0.044400282,5.709196,4.884869,-0.07541339,2.0833118,-0.073454686,-0.08175734
DDIT3,4.6941404,-0.016088862,-0.034238923,3.126961,6.2355213,-0.044846296,7.8232265,-0.004183488,2.4403331,-0.043650728,5.5810413,4.7942595,-0.07385269,2.0306082,-0.07169228,-0.08038083
CTNNBIP1,3.788757,-0.022109313,-0.035254437,2.431952,6.4761534,-0.049868353,8.071979,-0.0019056723,1.819945,-0.04282211,5.4091425,5.2428184,-0.070282705,1.0966448,-0.06451707,-0.07227478
DDB1,4.8036942,-0.016856393,-0.035814755,3.2045946,6.352232,-0.04567716,8.018268,-0.0039815265,2.5041618,-0.04461807,5.733753,4.9005823,-0.075814135,2.0954723,-0.07381689,-0.08211933
DNMT3A,4.8151026,-0.016953394,-0.035973817,3.2093136,6.3746643,-0.045771196,8.04289,-0.003981755,2.5095255,-0.044654276,5.756731,4.916538,-0.07592862,2.1007197,-0.07408033,-0.082173124
RNF2,1.3996677,0.49793103,0.31102175,0.8511354,2.110501,-0.015993444,2.1083765,-0.00558017,0.392767,-0.014865548,2.0215235,2.1707594,-0.020804558,0.6230869,-0.017397864,-0.020957788
HSPG2,4.860294,-0.01731054,-0.0366315,3.2318199,6.427149,-0.046062097,8.121351,-0.0039160675,2.5283816,-0.04490952,5.8142586,4.958296,-0.076459706,2.115035,-0.07495332,-0.0827083
POU6F1,4.836169,-0.02084115,-0.04022636,2.922464,6.159769,-0.04291022,8.259564,-0.0045057605,2.6174352,-0.04531788,5.736226,4.404407,-0.07446134,2.4000518,-0.07383168,-0.07963588
HES1,4.741585,-0.016423361,-0.03490103,3.161989,6.2897243,-0.045228146,7.911188,-0.004081675,2.4673922,-0.044072993,5.6478367,4.8416886,-0.074703045,2.0579567,-0.072613284,-0.08116305
SRGN,4.7810736,-0.016853295,-0.03572845,3.1949353,6.3193426,-0.045467973,7.9850945,-0.003940979,2.4924445,-0.04446045,5.7158012,4.890971,-0.07552134,2.0866547,-0.073581405,-0.08172888
HSBP1,4.8501687,-0.017197156,-0.036470138,3.2253747,6.408413,-0.045984372,8.098873,-0.0039390572,2.5231879,-0.044859342,5.7993727,4.948571,-0.07635534,2.112865,-0.07472823,-0.08257999
BRCA1,4.8177423,-0.016872533,-0.035981167,3.2028708,6.371114,-0.045785315,8.048405,-0.0039858576,2.5072157,-0.044641312,5.763998,4.9213667,-0.07597053,2.107592,-0.074125126,-0.082109876
GM22455,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
GM23130,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
PCBD1,4.5021577,-0.015937025,-0.03735811,2.5444975,5.833969,-0.043171853,7.841138,0.04934387,2.3661644,-0.03637881,5.955861,4.4246573,-0.0790417,2.4568684,-0.06972483,-0.07613981
PHF2,4.2792196,-0.00895235,-0.03505895,2.7995465,5.0357437,-0.046825815,7.4915466,0.07410519,1.829987,-0.040142022,4.572336,4.170599,-0.076317735,1.6666838,-0.063690186,-0.08299282
CDC20,4.8161073,-0.016989212,-0.03606644,3.209762,6.37259,-0.04575805,8.042495,-0.003990636,2.5107718,-0.044646397,5.7631435,4.920893,-0.07594638,2.1035125,-0.074200526,-0.082149304
SERPINH1,4.846065,-0.01725815,-0.036651306,3.225464,6.398862,-0.045940705,8.100496,-0.003856667,2.52074,-0.044858053,5.8104153,4.9531097,-0.076437026,2.1218066,-0.07489459,-0.08252169
GLI2,4.8021445,-0.016853731,-0.03583061,3.1997578,6.3551464,-0.04566998,8.023653,-0.0039597056,2.504225,-0.044530734,5.73853,4.898925,-0.07578481,2.1030374,-0.0738519,-0.08200544
MIR3535,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
MEF2A,4.8505034,-0.01723805,-0.03648373,3.2210553,6.407343,-0.04601168,8.1025305,-0.0039309356,2.5322845,-0.044910725,5.8042603,4.9446373,-0.07638761,2.1179178,-0.07468758,-0.08254739
COMMD3,4.8078537,-0.01689359,-0.035945088,3.2122538,6.3492126,-0.045717843,8.027771,-0.003946669,2.5069256,-0.044645656,5.7467527,4.907598,-0.075880565,2.10747,-0.07399273,-0.082167044
PODXL,4.827193,-0.017028235,-0.036091443,3.2141554,6.385109,-0.045832794,8.059714,-0.0039882865,2.5148869,-0.04469593,5.7634172,4.924908,-0.076009005,2.1004014,-0.07424763,-0.08231907
HMGA1B,4.8262553,-0.017028892,-0.036107082,3.213824,6.37879,-0.045779288,8.049681,-0.0040079374,2.513134,-0.044681415,5.7594566,4.920698,-0.07596297,2.1024888,-0.074149586,-0.082258716
EPHA2,4.841034,-0.017145516,-0.036420077,3.223571,6.3955135,-0.04593529,8.08659,-0.003924689,2.5206597,-0.044863947,5.79405,4.94218,-0.07635556,2.1178792,-0.07463898,-0.08252297
GM14870,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
ERF,4.8286943,-0.01711543,-0.036254324,3.2154486,6.3903866,-0.045888748,8.066547,-0.0039603706,2.512043,-0.04477903,5.777954,4.932236,-0.07611161,2.1033084,-0.07439882,-0.08237212
KLF3,4.808364,-0.016888136,-0.03586872,3.20438,6.364044,-0.045729995,8.028446,-0.004010626,2.5033653,-0.04464131,5.749668,4.9150963,-0.075834006,2.0952675,-0.07394098,-0.082068086
PDPN,4.783083,-0.016747525,-0.03549636,3.1850328,6.3358927,-0.045571733,7.987472,-0.004033822,2.4901166,-0.04441783,5.7001143,4.8830304,-0.07535897,2.0734184,-0.073376834,-0.081770875
CUBN,4.680696,-0.016216392,-0.034169104,3.1187787,6.2164087,-0.044756625,7.8076773,-0.004213319,2.4296873,-0.043630917,5.539488,4.7767324,-0.07348559,2.0098147,-0.07137672,-0.080337636
GM27624,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
ZFP335,4.841055,-0.017153867,-0.03634711,3.2256265,6.397854,-0.04595054,8.083805,-0.0039525973,2.5210316,-0.044891298,5.7871323,4.940114,-0.07630318,2.1110046,-0.07454685,-0.08255834
GRIN1,4.80388,-0.01691697,-0.03585916,3.2031033,6.360471,-0.04570781,8.026324,-0.0039797327,2.5009823,-0.04460051,5.735985,4.9047775,-0.07575258,2.0921082,-0.073857695,-0.08208687
PTH1R,4.847162,-0.0172213,-0.036471114,3.2263181,6.4152613,-0.045995727,8.100043,-0.003943175,2.520671,-0.044870343,5.802726,4.9517584,-0.07631631,2.109447,-0.07474015,-0.082539186
NCOA6,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
SLC7A6,4.831554,-0.01701457,-0.036012366,3.20412,6.3818464,-0.04588758,8.060983,-0.003947741,2.519874,-0.04464315,5.756958,4.9189405,-0.07595302,2.099498,-0.0740795,-0.08223467
RUNX3,4.8601446,-0.017237216,-0.03649581,3.227176,6.40222,-0.04598476,8.110318,-0.0038569467,2.532648,-0.044805553,5.779788,4.930539,-0.07639188,2.1171703,-0.07469982,-0.08281619
SNAI1,4.7775893,-0.016660837,-0.03537807,3.1860628,6.323635,-0.045436833,7.9709005,-0.004023547,2.4934394,-0.044304203,5.697216,4.874646,-0.075294755,2.0804367,-0.07330263,-0.08163695
RBMXL2,4.820608,-0.016934322,-0.035910856,3.203021,6.383795,-0.04581758,8.054387,-0.0039911713,2.5115557,-0.044583343,5.7538757,4.917153,-0.07587806,2.0963452,-0.0740567,-0.0821895
NFXL1,4.827736,-0.017084867,-0.036263622,3.2178996,6.381529,-0.045869693,8.065041,-0.0039460515,2.513089,-0.044813897,5.777337,4.9335103,-0.0761755,2.10895,-0.07440127,-0.08236536
FOXJ2,4.2718563,-0.008890693,-0.035026606,2.7936428,5.025035,-0.0467553,7.483717,0.073550984,1.8289305,-0.04005413,4.571516,4.167416,-0.07628225,1.6729105,-0.06365212,-0.08284314
SALL1,4.7443967,-0.016287798,-0.034700926,3.1446857,6.317375,-0.04531805,7.932158,-0.0041651125,2.4681327,-0.043952525,5.664426,4.8539667,-0.074631795,2.0601268,-0.07258165,-0.08095024
EYA1,4.8347797,-0.017040811,-0.03624153,3.2121174,6.3862514,-0.045889486,8.071016,-0.0039437823,2.5106044,-0.044743955,5.7761106,4.9318924,-0.07611259,2.106441,-0.0744045,-0.08235942
GM10925,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
GM26287,1.2968707,0.47419742,0.46749315,0.7551482,1.9897517,-0.015170033,1.9187605,-0.006499937,0.12718703,-0.014628342,2.2688074,2.5403247,-0.016896397,0.36338884,-0.016504457,-0.01616563
CREB5,4.8450017,-0.017142411,-0.03634858,3.2215674,6.3976345,-0.045953564,8.090802,-0.0039061825,2.5213568,-0.04481203,5.781703,4.935232,-0.07629233,2.1117017,-0.074533,-0.08258705
HSP90B1,4.832352,-0.017021457,-0.036172464,3.2100835,6.3958445,-0.04588701,8.070429,-0.004014678,2.5176818,-0.04473814,5.775155,4.9366665,-0.076096036,2.1026938,-0.074402004,-0.0822891
NACC1,3.9525573,-0.0109704435,-0.025033057,2.5606108,5.4860888,-0.03953211,6.669732,-0.0051659057,1.9759003,-0.037506282,4.848833,4.2690487,-0.06239503,1.7441169,-0.059408408,-0.06762599
TAX1BP3,4.7902966,-0.01679105,-0.035638206,3.193942,6.3403206,-0.04558564,7.9949327,-0.003999722,2.4959505,-0.044465374,5.7153616,4.8871694,-0.07553044,2.0862982,-0.07357812,-0.08187714
ZSWIM4,4.7163424,-0.01635441,-0.034775343,3.1531332,6.245803,-0.044964593,7.869385,-0.0040627634,2.462263,-0.043909807,5.6166935,4.8151693,-0.07448038,2.0632055,-0.07230081,-0.08085845
PRXL2A,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
ILK,4.85941,-0.016979503,-0.036473863,3.1866786,6.343837,-0.0457647,8.090445,-0.0038271032,2.5485415,-0.04452775,5.7697964,4.9277964,-0.07628946,2.1024184,-0.074661106,-0.08210332
DDB2,4.8086896,-0.016936569,-0.035914678,3.204161,6.3616085,-0.04573195,8.030432,-0.0039875843,2.502562,-0.044635136,5.7440367,4.91224,-0.075809605,2.0927978,-0.07394029,-0.082101926
MYO7A,4.8298936,-0.017290069,-0.03668321,3.22415,6.3753805,-0.045801762,8.0759535,-0.0037730318,2.5229354,-0.04487854,5.8147907,4.9411345,-0.07645917,2.129427,-0.074777216,-0.08233685
MITF,4.837523,-0.017164785,-0.036381528,3.219754,6.391757,-0.045940574,8.088801,-0.0038727922,2.522104,-0.044809207,5.784313,4.9371986,-0.076280944,2.115824,-0.074560456,-0.082502924
CTSZ,4.8490443,-0.017208,-0.036549117,3.2256966,6.3998404,-0.045955334,8.10006,-0.0038743117,2.5234342,-0.044855855,5.802348,4.9461937,-0.07644114,2.12269,-0.074784696,-0.08259555
SRRT,4.8563375,-0.01717397,-0.036404412,3.2277613,6.4171305,-0.046033096,8.10552,-0.0039601824,2.5283966,-0.044886183,5.798167,4.948004,-0.0763862,2.1121383,-0.074710995,-0.0826816
D230025D16RIK,4.823742,-0.017023,-0.036174856,3.2179756,6.3802853,-0.045844577,8.0585985,-0.003954793,2.5132267,-0.044784773,5.7702236,4.925959,-0.0761336,2.1098006,-0.07431326,-0.08233724
MIR186,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
TAGLN2,3.7381403,-0.021690015,-0.03453009,2.4197464,6.4058514,-0.049440835,7.967713,-0.0019950606,1.8012669,-0.042609368,5.340329,5.1889467,-0.06967957,1.0853447,-0.06358162,-0.07175129
IGFBP2,4.8154,-0.016883954,-0.035897143,3.2047253,6.368597,-0.045768023,8.037203,-0.004000563,2.5058813,-0.044633765,5.745001,4.9118094,-0.07584201,2.0954235,-0.073989995,-0.08216658
JAM2,4.2557306,-0.00871775,-0.034563225,2.7872415,5.009845,-0.046575997,7.441945,0.06640439,1.8254616,-0.039940085,4.5364475,4.1407413,-0.07589662,1.6618481,-0.06316689,-0.08262638
MIR669J,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
RCN3,4.8468304,-0.017260538,-0.036641803,3.2244956,6.4072285,-0.045947794,8.102255,-0.0038800675,2.518465,-0.044840865,5.8168745,4.9571686,-0.07639932,2.1197324,-0.07490929,-0.082466975
BRD7,4.8279257,-0.017051404,-0.03619156,3.2147205,6.3801622,-0.04585118,8.063239,-0.0039432184,2.5139284,-0.044751577,5.770913,4.9276237,-0.076133065,2.1073718,-0.074316084,-0.08235563
ZFHX3,4.7735987,-0.01665456,-0.035383865,3.1815963,6.323477,-0.045478385,7.9685545,-0.0040098084,2.4857247,-0.04433089,5.688699,4.8669853,-0.07526,2.0774086,-0.073225036,-0.081676774
POLR2A,4.784618,-0.016762996,-0.035653792,3.19717,6.338332,-0.045556188,7.9910913,-0.0040107514,2.497549,-0.044505276,5.722682,4.896795,-0.07560944,2.092134,-0.073590614,-0.0817807
ELF4,4.7957006,-0.0168669,-0.035839684,3.1995816,6.328949,-0.04560379,8.003386,-0.0038970716,2.495806,-0.04456836,5.714506,4.884251,-0.07571476,2.0939,-0.07368221,-0.08207118
FLRT3,4.275755,-0.008906355,-0.03506176,2.7985382,5.0298615,-0.04681087,7.4843326,0.07204798,1.8282638,-0.040174358,4.576392,4.172249,-0.07634364,1.6716413,-0.06370029,-0.08291941
SAP30,4.8228083,-0.016990969,-0.036109213,3.2155676,6.3787813,-0.045814607,8.049998,-0.0039808904,2.5112977,-0.04475155,5.7672195,4.9229565,-0.07603912,2.1055696,-0.074259624,-0.08227965
CNOT6L,4.854681,-0.017248014,-0.036634084,3.2273314,6.411543,-0.04601946,8.112522,-0.0038903628,2.5231824,-0.04489635,5.814517,4.958256,-0.0764776,2.1205251,-0.07492746,-0.08262678
GM26156,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
NFIL3,4.8261833,-0.017012969,-0.036111414,3.2093658,6.3762684,-0.0458191,8.057873,-0.0039803386,2.515001,-0.044667237,5.764657,4.9262824,-0.07602254,2.1033645,-0.07425398,-0.08224412
FDPS,4.8343215,-0.017148405,-0.036460876,3.2215445,6.3922853,-0.04590588,8.080921,-0.003936297,2.5173414,-0.044856064,5.800954,4.946568,-0.076338895,2.1198404,-0.074684694,-0.082398735
DPPA2,1.484158,0.44157484,0.21928787,0.92328346,2.287894,-0.017023742,2.2998774,-0.005602151,0.4484948,-0.015789654,2.137689,2.2450583,-0.022326984,0.67746955,-0.019030403,-0.022817539
SMARCC2,4.850989,-0.017218472,-0.036526073,3.2275624,6.409026,-0.046009667,8.104556,-0.0039103776,2.5238833,-0.044904817,5.8046074,4.9521933,-0.076439016,2.116043,-0.07478409,-0.082620345
RRBP1,4.8507967,-0.017153012,-0.03645329,3.2229779,6.404896,-0.045999613,8.097838,-0.0039466834,2.5226853,-0.044877656,5.7978315,4.9468412,-0.076380566,2.1156504,-0.074703954,-0.0825836
COTL1,4.825222,-0.016972996,-0.036054738,3.2092,6.387228,-0.045816414,8.053643,-0.004010762,2.5139484,-0.04462774,5.769782,4.925247,-0.07596532,2.1021247,-0.07426863,-0.08220456
ZHX3,4.8148775,-0.016974507,-0.035976555,3.206429,6.369624,-0.04576808,8.043313,-0.0039590127,2.506589,-0.04463319,5.7473803,4.9127135,-0.075880595,2.0955057,-0.07402304,-0.08220765
NSD2,4.857468,-0.017208554,-0.036435593,3.2212741,6.4079056,-0.04601986,8.10912,-0.003891369,2.5231094,-0.04482489,5.784812,4.9412994,-0.07631285,2.1049933,-0.07463094,-0.0826982
BACH2,4.7647467,-0.016598502,-0.034998246,3.1732202,6.320013,-0.045315444,7.9649863,-0.0040750853,2.505482,-0.044022243,5.6690187,4.8681273,-0.074942075,2.0657291,-0.07297799,-0.08136891
DPPA4,1.7889678,0.24404785,-0.001047741,1.1487894,2.8109272,-0.020335307,2.903215,-0.005677901,0.65898097,-0.018635383,2.4859896,2.465074,-0.027433695,0.8460968,-0.02427793,-0.028981185
E2F2,4.8208747,-0.017019756,-0.03607576,3.2104948,6.3805914,-0.045837373,8.051538,-0.0039776033,2.5075552,-0.04471569,5.7598095,4.9208694,-0.07595812,2.0979521,-0.0741688,-0.08226936
KLF2,4.086702,-0.0074461256,-0.031815223,2.639456,4.86127,-0.045383047,7.1578918,0.0110426545,1.7401305,-0.03846629,4.34373,4.0110965,-0.072889954,1.5773098,-0.059901245,-0.079550646
ASH1L,4.8731875,-0.017422985,-0.036789704,3.2383337,6.4386883,-0.046096925,8.1420765,-0.003854056,2.5366976,-0.044920683,5.821431,4.9570427,-0.07657947,2.1214123,-0.07513438,-0.082904756
TAF1,4.8453746,-0.017163668,-0.036433175,3.2218862,6.4147835,-0.04599548,8.093154,-0.003995098,2.5205503,-0.04484691,5.807129,4.95363,-0.07630343,2.110121,-0.074741006,-0.08245718
FOXO1,4.8055615,-0.020468032,-0.039500345,2.8963895,6.1189823,-0.042706404,8.201369,-0.004560434,2.5982304,-0.045010585,5.666544,4.363598,-0.073838934,2.3747168,-0.07291439,-0.079233766
TRIP11,4.8712516,-0.017333342,-0.036753178,3.2333066,6.434229,-0.046121176,8.136672,-0.0039098514,2.5324595,-0.04495616,5.828949,4.968657,-0.07660649,2.1213148,-0.075126864,-0.0827787
TCF7L2,3.0635667,-0.026518244,-0.04136505,3.6089227,4.3902197,-0.028467434,5.9084296,0.26115587,2.5354002,-0.036780365,5.0138817,3.875542,-0.06558045,2.3878896,-0.06821834,-0.06144265
DCP1A,4.7915616,-0.016774463,-0.035552118,3.1959488,6.350732,-0.045627408,8.004861,-0.0040245866,2.4971247,-0.04450335,5.7154436,4.891643,-0.07553712,2.0831575,-0.07352335,-0.08193897
PLRG1,4.8392425,-0.017137261,-0.036471903,3.2225807,6.404973,-0.045929894,8.089016,-0.003952674,2.5172024,-0.044831276,5.8131256,4.960157,-0.07633198,2.1154761,-0.07478824,-0.08232913
RUNX1,4.850738,-0.017122833,-0.036392726,3.2246778,6.411002,-0.045975387,8.095775,-0.0039620386,2.5252042,-0.044814147,5.797332,4.9441476,-0.076309144,2.1147718,-0.07469724,-0.082521215
RBMX,4.770826,-0.016609328,-0.035457633,3.1868913,6.3156843,-0.045414366,7.9577184,-0.004045202,2.48518,-0.044418372,5.7118893,4.8834662,-0.07534203,2.0851774,-0.07338352,-0.08146771
SND1,4.791274,-0.01681948,-0.03567385,3.1959047,6.34649,-0.04561614,8.001212,-0.0040172003,2.4972675,-0.044516042,5.725273,4.896101,-0.07559652,2.0872724,-0.07364578,-0.081891745
WBP11,4.814455,-0.017006457,-0.036113724,3.210116,6.371249,-0.045803726,8.040724,-0.003989325,2.5062063,-0.044747666,5.763895,4.9209337,-0.0759907,2.1033773,-0.074196026,-0.08219833
GM43238,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
HIVEP2,4.831319,-0.017092481,-0.036252085,3.2174358,6.388817,-0.045876637,8.072203,-0.0039563263,2.5162756,-0.044766117,5.7768774,4.9326153,-0.07615365,2.1082852,-0.07441752,-0.08238481
CEBPZ,4.841786,-0.017127465,-0.03639205,3.2249491,6.398711,-0.045959905,8.089241,-0.003926469,2.5210412,-0.044883203,5.791853,4.9404187,-0.07636957,2.1176348,-0.0746015,-0.08255042
VSIR,4.8605657,-0.017283719,-0.036679737,3.2325833,6.420395,-0.04605644,8.11976,-0.0038903116,2.5278919,-0.044950623,5.819149,4.959793,-0.076568134,2.121599,-0.074989825,-0.08272734
P4HB,4.936503,-0.018265361,-0.037444867,2.98631,6.2524357,-0.04839683,7.565659,-0.0064834515,2.7363799,-0.04548691,5.460243,4.5171103,-0.075742215,2.0410786,-0.07386269,-0.08444735
DNAJC2,4.83898,-0.017108772,-0.0362896,3.2202272,6.392192,-0.045940865,8.07765,-0.0039540767,2.522071,-0.04476656,5.781312,4.9387155,-0.07623606,2.1137257,-0.07449325,-0.08241672
ZYX,4.8362474,-0.017154662,-0.03629061,3.22084,6.3983364,-0.04596572,8.085072,-0.003934722,2.523236,-0.044828746,5.779516,4.937189,-0.07619638,2.10883,-0.074501544,-0.082494445
TCEA1,4.811867,-0.016856648,-0.035913724,3.201425,6.3624067,-0.045747638,8.035381,-0.003975583,2.5016494,-0.04461633,5.746189,4.910348,-0.07584824,2.100005,-0.07397625,-0.082104415
FOXH1,4.7482357,-0.016539099,-0.035152555,3.172145,6.298271,-0.0452783,7.9288387,-0.0040593427,2.4749146,-0.044198938,5.6718636,4.857109,-0.07496196,2.0696557,-0.07291729,-0.08127561
BTBD11,4.8129525,-0.01694481,-0.035976198,3.2084746,6.367794,-0.045739383,8.037533,-0.00395666,2.5069158,-0.04462459,5.7483225,4.908565,-0.07588681,2.10116,-0.07403831,-0.08218155
ZFP236,4.8654337,-0.017306583,-0.036708996,3.2250013,6.428811,-0.046082668,8.12901,-0.003928331,2.527389,-0.04488004,5.826474,4.967946,-0.07649697,2.117267,-0.07506028,-0.08263419
GM10780,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
ZFP592,4.825676,-0.017059848,-0.036239453,3.2159615,6.3663864,-0.04580614,8.054978,-0.0038786707,2.510659,-0.04475364,5.760495,4.9174814,-0.07612974,2.1075864,-0.074278496,-0.08239733
MIR8091,1.1236032,0.6268463,0.62214744,0.94885576,2.0873735,-0.014177084,1.9391155,-0.006478986,0.16837272,-0.015663527,2.1582491,2.3476453,-0.018177846,0.56636727,-0.01421838,-0.015742626
ZFAND3,4.8088255,-0.01685669,-0.035833314,3.203273,6.357051,-0.04570248,8.0254,-0.0039678616,2.5036469,-0.044591073,5.734215,4.900477,-0.07579437,2.0959158,-0.07385168,-0.08212856
FOXA2,4.799145,-0.016902883,-0.035791032,3.20345,6.355096,-0.045651045,8.015348,-0.0039907205,2.5037782,-0.04454297,5.7289724,4.8967366,-0.075672746,2.0929976,-0.07379471,-0.082025886
CEMIP,4.8469243,-0.017224936,-0.036509257,3.2255936,6.411296,-0.045990095,8.099737,-0.003932289,2.5213962,-0.04486573,5.8046007,4.9525,-0.07634551,2.1125,-0.074777946,-0.08252673
ING1,4.811924,-0.016856354,-0.035858113,3.2036445,6.365713,-0.045724347,8.030389,-0.0039981473,2.5064356,-0.04458475,5.7453966,4.9070787,-0.07581789,2.0990489,-0.073957935,-0.08210326
MIR7005,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
STAT5A,4.8243914,-0.017050052,-0.03618853,3.2140157,6.36963,-0.045818266,8.055025,-0.003918729,2.511982,-0.04473164,5.759552,4.9191775,-0.076073475,2.1056337,-0.074257374,-0.082345344
IL33,4.8252115,-0.017069627,-0.036020983,3.2082722,6.4004498,-0.045907456,8.065352,-0.0040133507,2.5086043,-0.044697817,5.76324,4.928436,-0.075885855,2.0870178,-0.074164726,-0.08229699
SNORA81,1.2750942,0.50784075,0.40021995,0.84832203,2.1817462,-0.015784109,2.1462147,-0.005549229,0.17540494,-0.015097676,2.2852573,2.4102368,-0.019400489,0.51212114,-0.016297778,-0.017579608
AMPD2,4.4913244,-0.018518,-0.03362634,3.028212,6.401416,-0.04740117,8.136318,-0.00518274,2.7680225,-0.04143244,5.4718723,4.6930585,-0.07403349,2.0381832,-0.06965065,-0.078734085
KDELR3,4.854592,-0.017168824,-0.03636837,3.2248127,6.4113216,-0.045974802,8.098107,-0.0039407737,2.5321774,-0.044698957,5.7920876,4.944636,-0.07628674,2.1154394,-0.07468847,-0.082524076
HDAC5,4.8276114,-0.017008493,-0.03617769,3.2147248,6.3778496,-0.0458349,8.056204,-0.003971486,2.5140853,-0.044754405,5.7724943,4.9270835,-0.07611927,2.108425,-0.074331224,-0.08230908
KANK3,4.802689,-0.016832978,-0.03577238,3.197656,6.348819,-0.04564432,8.016594,-0.0039693182,2.5067759,-0.044492655,5.730357,4.893613,-0.07576705,2.098474,-0.07377513,-0.08205005
TET2,4.208105,-0.012626112,-0.028030923,2.7624855,5.76705,-0.04145389,7.0751185,-0.004904612,2.1388745,-0.039707772,5.092414,4.4490504,-0.06638136,1.8475465,-0.06357664,-0.07218694
E2F4,1.7368096,0.3214946,-0.00026335355,1.0762162,2.6747763,-0.01961277,2.7401319,-0.00589539,0.6091014,-0.018154617,2.4167752,2.4247668,-0.026307797,0.81664145,-0.02308787,-0.027254181
ENO1B,1.3324851,0.38874778,0.38069382,0.8692666,2.2348692,-0.014005594,2.2725723,-0.003921072,0.39668345,-0.012109718,2.1768885,2.1757162,-0.018415429,0.26014674,-0.01725856,-0.019295499
MTA3,4.844566,-0.01719751,-0.0364325,3.2226648,6.4022293,-0.045968156,8.09367,-0.0039274776,2.5200293,-0.0448446,5.792102,4.9452877,-0.07629241,2.1089923,-0.07464622,-0.082538895
SMURF1,4.8389306,-0.01716876,-0.036444053,3.2238865,6.3956776,-0.045935635,8.084712,-0.0039262725,2.51792,-0.04488836,5.7969522,4.9468513,-0.07633935,2.1132975,-0.07465021,-0.0824775
