,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
COL4A2,-0.07117417,-0.0020488033,3.2718627,-0.046054944,-0.0560799,6.1090746,-0.05932151,-0.001349974,-0.033684757,3.1801872,-0.057855405,-0.045385823,6.777361,-0.021390626,4.7959456,6.761546
SPP1,-0.067699715,-0.0018268122,3.2715087,-0.044057734,-0.052918117,5.796024,-0.05700479,-0.00072931935,-0.032505505,3.0002725,-0.05522265,-0.043084193,6.448367,-0.020270908,4.569639,6.470498
SNORA3,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
BCLAF1,-0.07063393,-0.0019891958,3.2716165,-0.045554638,-0.05548982,6.0511937,-0.058886606,-0.0012631998,-0.033514068,3.1490002,-0.057308935,-0.0450047,6.7101655,-0.021130554,4.7494745,6.7041388
TADA3,-0.058347143,-0.0013577616,1.6942763,-0.038051438,-0.04005005,4.8360076,-0.056281198,-0.0033966284,-0.024845196,2.9453046,-0.04979989,-0.036207728,5.753059,-0.007933832,4.4947634,5.7784977
SMARCA4,-0.04136917,-0.0017201507,1.0970285,-0.028276531,-0.04106704,4.7571073,-0.04053217,-0.0069649275,-0.014004411,2.4664133,-0.04091326,-0.029382413,4.521486,-0.013301351,3.2777958,4.635534
TRRAP,-0.06366217,-0.004715427,3.1969702,-0.047900338,-0.047941435,5.7741885,-0.050216682,0.55077153,-0.030869506,2.9580142,-0.055114288,-0.04227364,5.8100853,-0.013246485,4.2403026,5.7808657
NPAS2,-0.07355261,-0.0022538707,3.2526836,-0.047426805,-0.05837849,6.336181,-0.060934816,-0.0019017886,-0.03442397,3.3214974,-0.059758596,-0.0471121,7.0288534,-0.022274017,4.9673533,6.9724913
TCF4,-0.06995879,-0.0019419218,3.2694793,-0.04524998,-0.05493648,5.9919157,-0.05845034,-0.0011283547,-0.033284053,3.1117313,-0.05682722,-0.044572663,6.6552734,-0.020985693,4.7117386,6.654375
GLIS2,-0.069945246,-0.001948278,3.28297,-0.04530931,-0.054922126,5.9831386,-0.058531575,-0.0011439881,-0.033288512,3.1092942,-0.056867007,-0.044590883,6.6567397,-0.02104017,4.714782,6.653932
GZF1,-0.07192519,-0.0020853837,3.267301,-0.046374932,-0.056808412,6.1813526,-0.05974928,-0.0015447722,-0.03395961,3.2291245,-0.058424704,-0.0459567,6.842209,-0.021595454,4.837128,6.8282633
GSR,-0.07277469,-0.0021624346,3.2643743,-0.046928108,-0.057586588,6.2551394,-0.060384445,-0.0017127583,-0.034207635,3.2715814,-0.059098195,-0.04653894,6.9399457,-0.021981027,4.9071174,6.897377
PKNOX2,-0.073551886,-0.0022660485,3.2547734,-0.047368865,-0.05834134,6.332666,-0.06092143,-0.0018962763,-0.03442388,3.3168106,-0.05966931,-0.047100622,7.022607,-0.022229861,4.9652643,6.9695034
LHX2,-0.06916771,-0.0018741401,3.2691572,-0.044733822,-0.05412695,5.9086676,-0.057826445,-0.0009479572,-0.033024695,3.062926,-0.05618017,-0.043961987,6.5639753,-0.020649282,4.647168,6.575439
POLR1C,-0.0715164,-0.0019628182,3.272295,-0.045985647,-0.0562644,6.1241302,-0.05933021,-0.0013978818,-0.03388658,3.199287,-0.05801813,-0.04557574,6.7775087,-0.02134216,4.787497,6.77594
STARD10,-0.075572304,-0.002489519,3.234036,-0.04872105,-0.06040259,6.534663,-0.062402844,-0.0024022062,-0.03499598,3.438494,-0.06142964,-0.048611764,7.2599382,-0.023119058,5.130511,7.158295
SNORD70,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
GM25316,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
ZFP276,-0.07320572,-0.0022143119,3.2582722,-0.047258258,-0.058093555,6.306059,-0.060772896,-0.0018512812,-0.03432113,3.3043284,-0.059498917,-0.046952814,7.001316,-0.022220131,4.950443,6.951412
RHOX6,-0.061529085,-0.003621095,2.4853008,-0.04789901,-0.05592423,5.8026114,-0.05137345,-0.0057860534,-0.026152017,2.315094,-0.059240453,-0.03576873,5.8789806,-0.023787245,3.7409937,6.257657
RIF1,-0.060393497,-0.0035948171,2.466444,-0.047287587,-0.055046193,5.725041,-0.0506977,-0.005717637,-0.025702154,2.2840953,-0.058568515,-0.035324432,5.8204484,-0.023600044,3.6976936,6.1904354
MT1,-0.06941422,-0.0019552934,3.268352,-0.044974353,-0.054472428,5.956076,-0.058129746,-0.0010412857,-0.033066433,3.0880384,-0.05643869,-0.044171374,6.601729,-0.020730551,4.6737094,6.61357
FOXO3,-0.07294567,-0.0021684917,3.2665565,-0.047074743,-0.0577723,6.267978,-0.060512394,-0.0017683593,-0.034269616,3.27874,-0.059259843,-0.046666846,6.96342,-0.0221169,4.922071,6.911318
PDK1,-0.07077178,-0.0020180873,3.2747483,-0.045837082,-0.055741705,6.07672,-0.059090693,-0.0012971312,-0.033542845,3.1621768,-0.05758069,-0.045155462,6.7425265,-0.021310715,4.7732153,6.7286797
TSHZ3,-0.07348567,-0.0022191694,3.253263,-0.047194853,-0.058222067,6.318867,-0.060789675,-0.0018885606,-0.034445323,3.3151395,-0.059591584,-0.047040302,7.0052977,-0.02211857,4.948009,6.9625382
FUS,-0.07185109,-0.0020471634,3.2649348,-0.046309646,-0.0566735,6.1671104,-0.059659474,-0.0015058762,-0.03392107,3.219999,-0.058289085,-0.045900583,6.8363013,-0.02162394,4.832022,6.8174825
TMF1,-0.07275097,-0.0021289804,3.2652812,-0.046859577,-0.057563256,6.252048,-0.060310096,-0.0017038701,-0.03424838,3.2717364,-0.059061788,-0.046521604,6.9290595,-0.021909976,4.8964715,6.8982987
HTRA1,-0.07290797,-0.0021898022,3.2592626,-0.047085155,-0.05774337,6.2785625,-0.06053474,-0.001734688,-0.03421059,3.283368,-0.05927071,-0.046610523,6.961006,-0.022022763,4.9220085,6.9135947
VILL,-0.07351194,-0.0021723395,3.2570372,-0.047177725,-0.058176897,6.3151174,-0.060750406,-0.0018594582,-0.034473628,3.3103142,-0.059584655,-0.04696868,6.990562,-0.02207974,4.9378815,6.9507146
BRWD1,-0.06777409,0.25684452,3.2401915,-0.049109563,-0.053155694,5.78242,-0.058850758,0.068687186,-0.035368305,2.8415706,-0.056408867,-0.0449091,6.6536937,-0.02445759,4.792628,6.2665396
GM15459,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
MT2,-0.07015768,-0.0019931253,3.2711835,-0.04544092,-0.055179622,6.024962,-0.058637522,-0.0011783334,-0.033331,3.1324823,-0.057079803,-0.044734772,6.6755815,-0.021029212,4.725642,6.679232
DDIT3,-0.0665499,-0.0017257774,3.2552483,-0.043229923,-0.051807594,5.6869845,-0.056111164,-0.00053133926,-0.03205711,2.9362147,-0.05426433,-0.042252548,6.32088,-0.01978149,4.4764895,6.3627377
CTNNBIP1,-0.07441898,-0.0022990953,3.253744,-0.048056584,-0.05925043,6.4138923,-0.061602253,-0.0021080645,-0.03469721,3.3665872,-0.06052311,-0.04776374,7.1294565,-0.022753112,5.0392733,7.0473237
DDB1,-0.07063218,-0.0019582484,3.2762294,-0.045626204,-0.055515736,6.0505247,-0.058865823,-0.001225288,-0.03354112,3.1453817,-0.057319,-0.045010105,6.708187,-0.021168208,4.7493086,6.7033854
DNMT3A,-0.071834855,-0.002085028,3.2676706,-0.046344858,-0.056725524,6.1732855,-0.05974553,-0.0015227667,-0.033917617,3.2252586,-0.058346782,-0.04593856,6.8429456,-0.021608552,4.839708,6.825364
RNF2,-0.041350316,-0.0018226984,1.0140357,-0.028240632,-0.04135645,4.785978,-0.0405116,-0.00730905,-0.013631367,2.473127,-0.041036863,-0.029342523,4.5316753,-0.013344217,3.295167,4.630476
HSPG2,-0.07455655,-0.0023721142,3.2412503,-0.04806075,-0.059365,6.4303255,-0.06165905,-0.0021310595,-0.034711424,3.3760548,-0.060543437,-0.047876157,7.14699,-0.022685118,5.051613,7.0685787
POU6F1,-0.072710566,-0.0021557042,3.2536106,-0.04677124,-0.057560515,6.2535214,-0.06026032,-0.0017299227,-0.034207854,3.2767704,-0.059006486,-0.046581157,6.933637,-0.021894438,4.898926,6.905294
HES1,-0.06825888,-0.0017832847,3.271754,-0.044236306,-0.053309605,5.8325877,-0.057223953,-0.00076496875,-0.03273917,3.0212865,-0.05556577,-0.04338134,6.480781,-0.020353295,4.5866365,6.5045476
SRGN,-0.0702091,-0.0019051498,3.2586744,-0.045171335,-0.054963097,6.002306,-0.058455184,-0.0011338257,-0.03338166,3.1201317,-0.056860466,-0.044565067,6.647556,-0.020789452,4.701661,6.6531715
HSBP1,-0.07378476,-0.0022608298,3.2529047,-0.04757406,-0.058599338,6.354858,-0.061102174,-0.0019470575,-0.034504853,3.3304727,-0.05992824,-0.047284964,7.053743,-0.022386475,4.986023,6.9934034
BRCA1,-0.0723725,-0.0021180543,3.2683115,-0.046670884,-0.057258468,6.2334785,-0.06014111,-0.0016436148,-0.034103878,3.2626865,-0.058840223,-0.04631539,6.9018307,-0.021800786,4.8770585,6.876316
GM22455,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
GM23130,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
PCBD1,-0.07485696,-0.0023955256,3.2218018,-0.048081588,-0.059621476,6.455649,-0.061712388,-0.0022082725,-0.034816366,3.3911796,-0.06070292,-0.048090205,7.172636,-0.022721037,5.0669847,7.0973687
PHF2,-0.07365194,-0.0022262167,3.247914,-0.047532357,-0.058468018,6.3456984,-0.061028276,-0.0019205465,-0.03444564,3.3267176,-0.059820447,-0.04725036,7.0487,-0.02241069,4.9820433,6.989329
CDC20,-0.07354959,-0.0024062537,3.2941527,-0.044337396,-0.055922735,5.8609734,-0.057621103,-0.003350797,-0.035863116,3.2701492,-0.06071479,-0.047900405,6.5776634,-0.023918219,4.673407,6.6284637
SERPINH1,-0.07462683,-0.0023394185,3.2411919,-0.04785715,-0.05930659,6.4332666,-0.061563343,-0.0021392212,-0.034765944,3.3810909,-0.06049218,-0.047801852,7.119418,-0.022467265,5.028201,7.0599427
GLI2,-0.0716089,-0.002049088,3.275239,-0.04619112,-0.056483626,6.1496606,-0.059534464,-0.001477113,-0.03388817,3.2113738,-0.05818028,-0.045750253,6.8117914,-0.021523783,4.815576,6.799563
MIR3535,-0.059233412,-0.0013606602,-0.00714949,-0.03875523,-0.057784155,6.515199,-0.058177102,-0.014280099,-0.0135188,3.955323,-0.059137728,-0.046723057,6.7623663,-0.019105032,5.5595994,6.784814
MEF2A,-0.073697306,-0.0023130784,3.2523859,-0.04750572,-0.05852903,6.3550205,-0.061101258,-0.0019420148,-0.03443569,3.3305404,-0.05982628,-0.04723726,7.048886,-0.022292096,4.9845457,6.992149
COMMD3,-0.071581975,-0.0020268178,3.2758386,-0.04614438,-0.056367908,6.1392765,-0.059524287,-0.0014220153,-0.033852942,3.2003603,-0.05809019,-0.045593303,6.7970085,-0.021417124,4.8072257,6.78274
PODXL,-0.07215875,-0.002153105,3.2611556,-0.046604313,-0.05703524,6.201817,-0.05998697,-0.0015915922,-0.03397526,3.23861,-0.05862246,-0.04612477,6.885957,-0.021781495,4.8701115,6.8494997
HMGA1B,-0.07261644,-0.0019839073,3.2891982,-0.046799853,-0.057294752,6.2157955,-0.060313974,-0.0016811548,-0.03431285,3.2232137,-0.05855516,-0.046097133,6.8670697,-0.021799777,4.855776,6.840329
EPHA2,-0.073405,-0.0022184637,3.2619429,-0.047221698,-0.058151405,6.3160534,-0.06078036,-0.0018341015,-0.03441533,3.3081691,-0.059535604,-0.04696135,6.995255,-0.022105094,4.9449215,6.9523425
GM14870,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
ERF,-0.0729692,-0.0021615368,3.2622359,-0.04695166,-0.05778632,6.269337,-0.06049488,-0.0017900424,-0.034302454,3.2875125,-0.059239488,-0.046747036,6.962716,-0.02203491,4.919361,6.9242735
KLF3,-0.07143049,-0.0020433306,3.27082,-0.04610167,-0.05632272,6.1360493,-0.059436154,-0.0014526778,-0.033808865,3.2073634,-0.058028363,-0.045649003,6.7950983,-0.02141061,4.8056464,6.7912135
PDPN,-0.06991903,-0.0019278384,3.2767596,-0.045327615,-0.054918885,5.9917097,-0.058499116,-0.0011267832,-0.033296496,3.1145873,-0.05689264,-0.044547267,6.655291,-0.020983296,4.7100754,6.6555367
CUBN,-0.06498253,-0.0017370173,3.215445,-0.04261535,-0.050389834,5.561824,-0.055363312,-0.00015485674,-0.031258266,2.8483617,-0.052984837,-0.04115491,6.208928,-0.019266333,4.415642,6.2337456
GM27624,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
ZFP335,-0.07280044,-0.002173396,3.2640548,-0.04690189,-0.0575722,6.2561965,-0.060408585,-0.0016877302,-0.03420232,3.2720838,-0.05904723,-0.0465482,6.9382596,-0.021910917,4.907761,6.902052
GRIN1,-0.071072094,-0.0020243397,3.2705357,-0.045870803,-0.055932622,6.089556,-0.059195597,-0.0013462886,-0.033661053,3.1716578,-0.05768352,-0.045315914,6.761663,-0.021341657,4.783516,6.7463684
PTH1R,-0.07385032,-0.0022915094,3.2416995,-0.04757614,-0.058656625,6.3647413,-0.06112266,-0.0019599812,-0.03450695,3.3372533,-0.059955325,-0.047349513,7.0648904,-0.022367887,4.9931927,7.0056157
NCOA6,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
SLC7A6,-0.0719978,-0.0021587035,3.2612877,-0.04667998,-0.056959283,6.1943607,-0.05999888,-0.0015713671,-0.033873886,3.2291982,-0.0585836,-0.046043497,6.8865232,-0.021864867,4.8750243,6.8391857
RUNX3,-0.073512666,-0.002277951,3.269634,-0.047585182,-0.058301333,6.3161125,-0.060972735,-0.0018486084,-0.034366086,3.297184,-0.05971696,-0.046992112,7.022238,-0.022404108,4.9715753,6.9453053
SNAI1,-0.06967001,-0.0019205044,3.2705212,-0.045074727,-0.054658428,5.9742665,-0.058206413,-0.0010339697,-0.033202197,3.1045473,-0.056650385,-0.044360556,6.617167,-0.020777423,4.6815286,6.6322045
RBMXL2,-0.07203468,-0.0021238136,3.2636454,-0.046618685,-0.057006326,6.203802,-0.059969418,-0.0015773472,-0.033966973,3.2452319,-0.05864156,-0.04616266,6.888728,-0.02181513,4.870935,6.855526
NFXL1,-0.072627865,-0.0021417951,3.2628505,-0.046702582,-0.057377677,6.238506,-0.06023131,-0.0016698795,-0.034174796,3.2648313,-0.058883056,-0.046405148,6.9128976,-0.021781037,4.8860745,6.884876
FOXJ2,-0.073825926,-0.0023070767,3.2511141,-0.047578372,-0.058693416,6.3694024,-0.061184734,-0.002016207,-0.034490447,3.3435054,-0.05999748,-0.047355983,7.0654154,-0.022394039,4.991426,7.0054374
SALL1,-0.06962735,-0.0019506741,3.2673883,-0.045310557,-0.0548975,6.0090356,-0.05844236,-0.0011750052,-0.033193726,3.1368585,-0.056958828,-0.044645105,6.6704054,-0.021031499,4.7161546,6.673785
EYA1,-0.07315191,-0.0021798348,3.262006,-0.047192533,-0.057985205,6.296829,-0.06068615,-0.0018127989,-0.034330036,3.2981951,-0.059471086,-0.04681007,6.9836297,-0.022127425,4.935181,6.9369397
GM10925,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
GM26287,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
CREB5,-0.07314403,-0.0021721672,3.2686288,-0.047212336,-0.057928972,6.2837195,-0.06066813,-0.0017791194,-0.03432891,3.287881,-0.059406348,-0.04681592,6.979025,-0.022186922,4.9365244,6.925699
HSP90B1,-0.07286002,-0.0022304014,3.2548501,-0.047089603,-0.057787865,6.284719,-0.060571197,-0.0017908684,-0.03418228,3.2888422,-0.05925704,-0.046692576,6.973385,-0.022056684,4.932477,6.9232507
NACC1,-0.060449064,-0.0016971902,2.8704243,-0.039206214,-0.048640646,5.4510746,-0.052226413,-0.0016919122,-0.028568098,2.8945847,-0.051301226,-0.039910756,5.9855905,-0.018208148,4.208685,6.069825
TAX1BP3,-0.07050338,-0.0019393138,3.2770512,-0.045551587,-0.0554164,6.0374937,-0.058777537,-0.0012251985,-0.033517707,3.1428037,-0.05729398,-0.044936523,6.697908,-0.021135028,4.7376266,6.6981363
ZSWIM4,-0.067243785,-0.0017525796,3.269303,-0.043508787,-0.052267984,5.736378,-0.05642294,-0.0005612498,-0.0323869,2.9599116,-0.054613303,-0.042534538,6.3525944,-0.019825032,4.498243,6.3944645
PRXL2A,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
ILK,-0.07283955,-0.0021714913,3.262779,-0.046808198,-0.057602525,6.258671,-0.060364287,-0.0017376933,-0.034242928,3.2751913,-0.059035223,-0.046578314,6.935393,-0.02189151,4.902823,6.902933
DDB2,-0.071331784,-0.0020306872,3.2699656,-0.046019387,-0.056188338,6.1178718,-0.059395816,-0.001397276,-0.03374547,3.19186,-0.057919748,-0.04550207,6.7857437,-0.02139703,4.799032,6.773252
MYO7A,-0.07432096,-0.0022466662,3.2291982,-0.047427744,-0.05893563,6.401906,-0.061147425,-0.002064379,-0.034710664,3.3642325,-0.060104415,-0.047599487,7.057418,-0.022182722,4.9871387,7.027411
MITF,-0.07335664,-0.0021714403,3.2622895,-0.047251113,-0.058125023,6.3050303,-0.060749874,-0.0018515026,-0.034413993,3.3011088,-0.05952667,-0.04693852,6.9933343,-0.022212405,4.943078,6.9421372
CTSZ,-0.07414334,-0.0022587425,3.257922,-0.04765398,-0.058853287,6.381389,-0.06127272,-0.0020089676,-0.03464624,3.3495955,-0.060151596,-0.047495227,7.069569,-0.022412557,4.995889,7.0129604
SRRT,-0.073511325,-0.002248874,3.2592778,-0.047532517,-0.058371056,6.334327,-0.060977384,-0.0018547466,-0.034410056,3.315538,-0.059759658,-0.047126863,7.0335383,-0.022337142,4.9753957,6.9743705
D230025D16RIK,-0.07225482,-0.0021170436,3.2665005,-0.046550002,-0.057058424,6.207385,-0.059973698,-0.0015891553,-0.03407331,3.241423,-0.058617294,-0.04615639,6.8769617,-0.0216844,4.8626738,6.8546147
MIR186,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
TAGLN2,-0.070575275,-0.0019349981,3.273588,-0.045526616,-0.055413213,6.040785,-0.05880251,-0.0012057442,-0.033533655,3.1435943,-0.057251424,-0.044944074,6.696517,-0.021078927,4.738671,6.6980753
IGFBP2,-0.07149315,-0.0020830866,3.269963,-0.04623769,-0.056401245,6.143071,-0.059561774,-0.0014392644,-0.033778474,3.2019143,-0.058124226,-0.04563499,6.8145537,-0.02151859,4.821768,6.7904525
JAM2,-0.071678564,-0.0021290646,3.2673128,-0.046429537,-0.056611434,6.166025,-0.059720725,-0.0014877234,-0.03380635,3.2107422,-0.05831009,-0.045761064,6.840066,-0.021627579,4.842067,6.8060265
MIR669J,-0.06930467,-0.004456054,0.11385477,-0.04408469,-0.06840567,7.51912,-0.057994917,-0.014398466,-0.020894181,4.0521293,-0.06564308,-0.05016264,7.7015004,-0.025470514,5.6187515,7.3161993
RCN3,-0.07499579,-0.0023574582,3.232854,-0.04809179,-0.059717868,6.471628,-0.061818995,-0.0022431794,-0.034876674,3.4070306,-0.06084231,-0.04813677,7.1669345,-0.022685392,5.060007,7.100202
BRD7,-0.07250744,-0.0021046319,3.2675793,-0.046703834,-0.05730868,6.227589,-0.060177643,-0.0016556298,-0.034152545,3.2597136,-0.058862552,-0.046379466,6.9047623,-0.021846736,4.881443,6.8754196
ZFHX3,-0.059615545,-0.0034203008,2.6753294,-0.035362046,-0.05342717,4.901701,-0.04736489,0.029259872,-0.023552395,2.3900208,-0.0465944,-0.039038975,5.426193,-0.024045225,3.8781686,5.788317
POLR2A,-0.07051311,-0.001976095,3.269759,-0.045398965,-0.05538451,6.042392,-0.058735024,-0.0012283607,-0.033499632,3.1480668,-0.057196125,-0.04494236,6.69183,-0.020993508,4.732794,6.701857
ELF4,-0.070466995,-0.0018608007,3.2869916,-0.04547114,-0.05523111,6.014522,-0.05867219,-0.0011578997,-0.033552196,3.1246653,-0.05715031,-0.04477197,6.6663985,-0.021056097,4.7177467,6.667808
FLRT3,-0.07366211,-0.0022600682,3.2520185,-0.047492545,-0.0585106,6.353293,-0.061066754,-0.0019514839,-0.034469128,3.332176,-0.059850987,-0.047217015,7.042946,-0.022287812,4.977135,6.991677
SAP30,-0.072210066,-0.0021221717,3.265974,-0.046550043,-0.057043955,6.2066355,-0.05996871,-0.0015725547,-0.034044597,3.2404315,-0.05861502,-0.046117365,6.875835,-0.021672789,4.8615975,6.854399
CNOT6L,-0.07469147,-0.0023465178,3.2436435,-0.048029937,-0.059439227,6.4416547,-0.061684377,-0.002167531,-0.034785777,3.3842251,-0.060619496,-0.04790014,7.142808,-0.022648942,5.045866,7.069654
GM26156,-0.06391006,0.24859375,0.0518065,-0.048576225,-0.06371872,7.0020795,-0.057103127,-0.011251926,-0.023279727,3.5150871,-0.06316638,-0.049166787,7.4920444,-0.02997276,5.600976,6.5408697
NFIL3,-0.07246118,-0.0021557221,3.2602332,-0.046724733,-0.057311527,6.2329855,-0.060173843,-0.0016749874,-0.034092907,3.263228,-0.058891613,-0.046338253,6.9101944,-0.021834582,4.8830333,6.876285
FDPS,-0.06622195,0.12366292,3.245361,-0.040707868,-0.055607107,6.344643,-0.051087365,-0.00085505255,-0.034605008,3.8374455,-0.051055066,-0.051492166,6.3670373,-0.026899561,4.593143,6.3804216
DPPA2,-0.042120837,-0.0018667815,1.1121571,-0.028641274,-0.04173446,4.8088293,-0.04090431,-0.00706162,-0.014317962,2.497545,-0.041434288,-0.029943164,4.5889907,-0.013658166,3.323291,4.7026696
SMARCC2,-0.07388245,-0.0022447498,3.252715,-0.047576737,-0.058650725,6.363332,-0.061148513,-0.0019557131,-0.034557622,3.3377433,-0.05996895,-0.047357786,7.056671,-0.022353375,4.9879394,7.0019727
RRBP1,-0.07374652,-0.0022405386,3.2564297,-0.047547128,-0.058547746,6.3532376,-0.061086863,-0.0019431994,-0.034508284,3.3299043,-0.059901465,-0.047241755,7.0463977,-0.022353966,4.9807396,6.9865856
COTL1,-0.06912594,0.25431344,3.215889,-0.050022386,-0.05452305,5.9183226,-0.059793532,0.038562402,-0.03584173,2.9204593,-0.057528507,-0.04598981,6.8141146,-0.025083605,4.902137,6.3910995
ZHX3,-0.07159011,-0.002055937,3.2702289,-0.046239298,-0.056461625,6.140747,-0.05958752,-0.0014627503,-0.03382939,3.2027078,-0.058139667,-0.045704197,6.81978,-0.021584442,4.8236923,6.793879
NSD2,-0.07343212,-0.0022133242,3.262231,-0.047576074,-0.0582613,6.315976,-0.06096301,-0.0018263514,-0.034360193,3.300603,-0.05971689,-0.046986718,7.0248156,-0.022411784,4.9716697,6.9512477
BACH2,-0.06862571,-0.0020649943,3.2353556,-0.044705525,-0.05389344,5.9178424,-0.057631243,-0.0009152419,-0.032634657,3.0666912,-0.05604584,-0.04377046,6.5572557,-0.020542765,4.650251,6.563241
DPPA4,-0.038319025,0.1947827,1.4818337,-0.025695154,-0.038943507,4.123809,-0.04102343,-0.0070200777,-0.0147739565,2.543422,-0.03796906,-0.028143024,4.706205,-0.012067889,2.7168927,4.706181
E2F2,-0.072163135,-0.0021073755,3.2671065,-0.04654633,-0.05701823,6.1958857,-0.059989236,-0.0016051574,-0.03402351,3.2393603,-0.058612127,-0.04614096,6.8802996,-0.021757655,4.8644886,6.8516374
KLF2,-0.066588104,-0.0017374243,3.2296753,-0.04340423,-0.052163765,5.759373,-0.05631431,-0.00072323566,-0.032061197,3.011023,-0.05478876,-0.04279134,6.396149,-0.019924968,4.51723,6.4339266
ASH1L,-0.075313054,-0.0024507008,3.2420063,-0.048591975,-0.06010517,6.4945836,-0.062170353,-0.0022789494,-0.03492409,3.4100583,-0.061174817,-0.04841696,7.225419,-0.023069216,5.110603,7.126904
TAF1,-0.06698397,0.46692446,3.3732357,-0.04222804,-0.055831213,5.3785577,-0.062131092,-0.0044597923,-0.033173732,3.510152,-0.05467896,-0.043858618,7.3755126,-0.01967109,4.01624,7.01299
FOXO1,-0.07000406,-0.0019389594,3.2749667,-0.04539864,-0.05496746,5.999949,-0.058565054,-0.0011020874,-0.0332764,3.1154203,-0.05694476,-0.044578996,6.6647215,-0.021030499,4.71899,6.657444
TRIP11,-0.0754359,-0.0059585846,2.7812643,-0.047474463,-0.057858586,6.540996,-0.058388684,-0.0043860055,-0.035889458,3.2775364,-0.061513767,-0.04332171,7.4129086,-0.017903855,4.8353953,6.810176
TCF7L2,-0.07032534,-0.0019357564,3.2738404,-0.0453321,-0.05517146,6.0183516,-0.058632784,-0.0011799814,-0.033434525,3.1323507,-0.0570654,-0.044760995,6.670733,-0.020952092,4.71974,6.67606
DCP1A,-0.06997912,-0.0019480498,3.272435,-0.045322675,-0.054938734,5.995498,-0.05848097,-0.0011005026,-0.033290163,3.1121566,-0.056862857,-0.04459172,6.659335,-0.021007072,4.716503,6.6556535
PLRG1,-0.07424778,-0.0023384525,3.2286801,-0.04767712,-0.059037253,6.417497,-0.061344963,-0.0020765087,-0.034627452,3.372471,-0.060266368,-0.047643423,7.0989766,-0.022360094,5.0151196,7.047799
RUNX1,-0.07382639,-0.0023146137,3.2503433,-0.047694255,-0.05872925,6.3732824,-0.06119431,-0.001983468,-0.03448438,3.339145,-0.06003392,-0.047358707,7.066692,-0.022426546,4.996544,7.00687
RBMX,-0.070020735,-0.0019302998,3.26206,-0.045131166,-0.054949053,6.0131946,-0.05837686,-0.0011300361,-0.0333569,3.1251512,-0.056858495,-0.04452285,6.6373477,-0.020707227,4.692701,6.663415
SND1,-0.07062152,-0.0019596515,3.2715096,-0.04555118,-0.055527613,6.053111,-0.05884535,-0.0012547655,-0.033554334,3.1564088,-0.057361133,-0.045061592,6.7119255,-0.021132976,4.7464747,6.715293
WBP11,-0.07229721,-0.0021008677,3.2677903,-0.046479974,-0.057103693,6.2075334,-0.059992187,-0.0016366467,-0.034114856,3.2495816,-0.05865342,-0.04621854,6.880854,-0.021672916,4.8613915,6.8626447
